luohuqu,风格名苑满五年不唯一，少量欠款，看房方便,213,风格名苑-地王,,500元/平,1室0厅,31平米,西,其他,27层,2006年建,板塔结合,,,,,,
luohuqu,罗湖翠园 小两房 翠园未用 户型方正,302,松泉公寓-布心,,474元/平,2室2厅,55.44平米,南,简装,低楼层(共8层),1988年建,板塔结合,,,,,,
luohuqu,新上两房 步梯适用 成熟社区 业主诚售 看上可谈,265,鹏城花园-布心,,479元/平,2室1厅,59.58平米,北,其他,高楼层(共8层),1995年建,板塔结合,,,,,,
luohuqu,带装修，看花园，方正实用采光通风好，近地铁,219,新天地名居-黄贝岭,,556元/平,1室1厅,38.05平米,西北,其他,低楼层(共31层),2005年建,板塔结合,,,,,,
luohuqu,户型方正 采光好 看房方便   业主诚心出售,310,庐山花园-罗湖口岸,,700元/平,2室1厅,84.33平米,西北,简装,中楼层(共27层),1996年建,塔楼,,,,,,
luohuqu,户型方正，采光好。热门小区。。。,198,东门168-螺岭,,800元/平,1室0厅,26平米,南,其他,29层,2004年建,塔楼,,,,,,
luohuqu,中间楼层通风采光好同户型 有优势,113,旭飞华天苑-清水河,,700元/平,1室1厅,26.4平米,北,简装,中楼层(共31层),2000年建,板塔结合,,,,,,
luohuqu,店长强推房源 卧龙阁 东南二房 满五唯一 价格有惊喜,260,卧龙阁-新秀,,500元/平,2室1厅,55.7平米,东南,其他,高楼层(共33层),2000年建,板塔结合,,,,,,
luohuqu,佳宁娜优质两房 满五年  红本在手 拎包入住,294,佳宁娜广场-春风路,,400元/平,2室1厅,74.56平米,北,其他,高楼层(共31层),1997年建,板塔结合,,,,,,
luohuqu,置地逸轩 高层 南向采光好 租金3500到4000 看房方便。,155,置地逸轩-春风路,,300元/平,1室0厅,25.97平米,南,其他,高楼层(共33层),2005年建,板塔结合,,,,,,
luohuqu,朝南向  刚需住家一房一厅诚售,239,美景大厦-洪湖,,900元/平,1室1厅,52.04平米,南,简装,高楼层(共29层),1996年建,板塔结合,,,,,,
luohuqu,水贝珠宝商圈保养好户型方正适合居家,480,明德公馆-翠竹,6,078元/平,1室1厅,45.25平米,东南,精装,高楼层(共22层),2016年建,塔楼,,,,,,
luohuqu,高层南向，业主诚心出售，红本在手,382,海富花园-黄贝岭,,000元/平,3室2厅,84.71平米,南,其他,高楼层(共32层),1991年建,板塔结合,,,,,,
luohuqu,南塘小区，总价底，地铁口物业，业主诚心放卖,82,南塘物业小区-东门,,269元/平,1室0厅,19.87平米,南,简装,中楼层(共12层),2000年建,板塔结合,,,,,,
luohuqu,螺岭旁正规两房，指导价以下可谈，看房有钥匙,413,汇锦名园-螺岭,,614元/平,2室1厅,65.96平米,西南,|,|,|,|,,,,,,
luohuqu,文锦渡关口二房 小高层满五年，税费少， 近地铁。,260,鸿锦阁-黄贝岭,,047元/平,2室2厅,60.4平米,北,简装,中楼层(共16层),1999年建,板塔结合,,,,,,
luohuqu,高层朝南 满五年 视野好 业主诚心卖,268,世界金融中心-万象城,,388元/平,2室1厅,46.7平米,南,其他,高楼层(共23层),2004年建,板塔结合,,,,,,
luohuqu,业主诚心售卖，随时看房，价格方面都好商量。,180,聚龙大厦-螺岭,,973元/平,1室1厅,33.98平米,南,精装,高楼层(共31层),2001年建,塔楼,,,,,,
luohuqu,佳宁娜优质两房 满五年  红本在手 拎包入住,294,佳宁娜广场-春风路,,400元/平,2室1厅,74.56平米,北,其他,高楼层(共31层),1997年建,板塔结合,,,,,,
luohuqu,业主诚心卖 价钱可以谈 保养的很好.看房都方便,191,港岛银座-地王,,529元/平,1室0厅,41.05平米,西,精装,低楼层(共32层),2006年建,板楼,,,,,,
luohuqu,高层南向，业主诚心出售，红本在手,382,海富花园-黄贝岭,,000元/平,3室2厅,84.71平米,南,其他,高楼层(共32层),1991年建,板塔结合,,,,,,
luohuqu,深港新村满五唯一税费少 总价低 安静舒适 适合刚需住,315,深港新村-新秀,,750元/平,2室1厅,72平米,北,其他,高楼层(共8层),1989年建,塔楼,,,,,,
luohuqu,水贝珠宝商圈保养好户型方正适合居家,480,明德公馆-翠竹,6,078元/平,1室1厅,45.25平米,东南,精装,高楼层(共22层),2016年建,塔楼,,,,,,
luohuqu,文锦渡关口二房 小高层满五年，税费少， 近地铁。,260,鸿锦阁-黄贝岭,,047元/平,2室2厅,60.4平米,北,简装,中楼层(共16层),1999年建,板塔结合,,,,,,
luohuqu,此房满五唯一，户型方正，朝东户型，地铁口物业。,167,联城美园-春风路,,700元/平,1室0厅,28.3平米,东,其他,35层,2006年建,塔楼,,,,,,
luohuqu,红本在手 满五年  户型方正 带平台,206,蓝馨苑-黄贝岭,,300元/平,1室1厅,28.09平米,东,精装,中楼层(共18层),2006年建,板塔结合,,,,,,
luohuqu,朝南向  刚需住家一房一厅诚售,239,美景大厦-洪湖,,900元/平,1室1厅,52.04平米,南,简装,高楼层(共29层),1996年建,板塔结合,,,,,,
luohuqu,房子满五年，中楼层，朝东，视野宽阔，业主诚心卖,330,云景豪园-春风路,,915元/平,2室1厅,70.34平米,东北,精装,中楼层(共31层),2002年建,板塔结合,,,,,,
luohuqu,房子满五，红本，高楼层通风采光好，业主诚心卖！,215,雍翠华府-布心,,500元/平,1室1厅,36.7平米,东南,简装,33层,2004年建,塔楼,,,,,,
luohuqu,南塘小区，总价底，地铁口物业，业主诚心放卖,82,南塘物业小区-东门,,269元/平,1室0厅,19.87平米,南,简装,中楼层(共12层),2000年建,板塔结合,,,,,,
luohuqu,罗湖国贸地铁站，红本满五年，高层朝南,216,友谊大厦-春风路,,507元/平,2室1厅,52.04平米,东南,简装,中楼层(共25层),1984年建,塔楼,,,,,,
luohuqu,满五  次新电梯房 精装修  税费少,185,MR.91公馆-笋岗,,919元/平,1室0厅,39.43平米,南,其他,低楼层(共8层),1989年建,塔楼,,,,,,
luohuqu,2005的小区 两房正南朝向 看篮球场,430,君逸华府-布心,,180元/平,2室1厅,67平米,南,简装,低楼层(共32层),2002年建,塔楼,,,,,,
luohuqu,洪湖公园旁精装修一房通风采光好近洪湖地铁站配套齐全,277,鹏公馆-翠竹,,800元/平,1室0厅,28平米,东,其他,低楼层(共29层),2009年建,塔楼,,,,,,
luohuqu,双城世纪 户型方正 采光好  看房方便,156,双城世纪-罗湖口岸,,700元/平,1室1厅,31.85平米,北,精装,高楼层(共29层),2007年建,板塔结合,,,,,,
luohuqu,深业东岭二期两房，客厅出大阳台看公园，业主诚心卖。,499,深业东岭二期-黄贝岭,,800元/平,2室2厅,70.38平米,西南,其他,中楼层(共39层),2018年建,塔楼,,,,,,
luohuqu,电梯高楼层，采光好，满五年唯一，税费少,190,路桥大厦-清水河,,806元/平,1室1厅,41.48平米,南,精装,中楼层(共22层),2003年建,板塔结合,,,,,,
luohuqu,高层双阳台，采光通透，红本看房有钥匙,284,长丰苑-春风路,,100元/平,2室1厅,67.44平米,西北,其他,29层,1999年建,板塔结合,,,,,,
luohuqu,业主诚心卖，实用率高，户型方正,183,紫荆花园-布心,,600元/平,1室1厅,46.15平米,南,其他,高楼层(共7层),1999年建,板塔结合,,,,,,
luohuqu,此房满五唯一 ， 高楼层视野采光好， 小区物业管理好,165,置地逸轩-春风路,,352元/平,1室0厅,28.77平米,南,|,|,|,|,,,,,,
luohuqu,房子户型方正，满5年，交通方便，无抵押，诚心出售,209,德兴大厦-罗湖口岸,,800元/平,2室1厅,44.61平米,东北,精装,低楼层(共30层),1984年建,塔楼,,,,,,
luohuqu,南向满五年，户型方正， 带装修，70年产权住宅,433,文锦渡海关三院-黄贝岭,,700元/平,3室1厅,79平米,南,其他,中楼层(共7层),1990年建,板塔结合,,,,,,
luohuqu,此房满五唯一，小区绿化好，人车分流，交通便利,959,泰宁花园-百仕达,,500元/平,4室2厅,206.16平米,东南,其他,中楼层(共27层),1995年建,板塔结合,,,,,,
luohuqu,华润商圈楼盘，小区正规三房户型，业主诚心出售,736,京基东方颐园-螺岭,,889元/平,3室1厅,90.99平米,东北,其他,中楼层(共33层),2009年建,塔楼,,,,,,
luohuqu,名骏豪庭   精装修  厅出阳台   业主诚心出售,374,名骏豪庭-莲塘,,000元/平,2室2厅,70.54平米,北,其他,19层,2003年建,塔楼,,,,,,
luohuqu,房子朝向好 ，主力户型，视野好，彩光足，交通便利,380,天俊大厦-春风路,,400元/平,3室1厅,83.6平米,东南,简装,高楼层(共26层),2005年建,塔楼,,,,,,
luohuqu,公园里的家 大三房 厅出阳台 满5唯一,516,宁水花园-黄贝岭,,300元/平,4室1厅,95平米,南,简装,中楼层(共7层),1989年建,板塔结合,,,,,,
luohuqu,新社区，近地铁，翠园，深业置业开发,615,深业东岭二期-黄贝岭,,800元/平,3室1厅,86.78平米,东南,精装,低楼层(共38层),2018年建,塔楼,,,,,,
luohuqu,满五红本在手，业主诚心出售。看房提前约,499,山湖居一期-布心,,000元/平,3室2厅,94平米,东南,其他,高楼层(共11层),2003年建,板塔结合,,,,,,
luohuqu,地铁晒布 人民公园旁 3房带入户10平大阳台,480,晒布路45号-东门,,258元/平,3室1厅,74.7平米,南,|,|,|,|,,,,,,
luohuqu,红岗东村 3室2厅 南,504,红岗东村-清水河,,300元/平,3室2厅,87.88平米,南,其他,中楼层(共7层),1992年建,板楼,,,,,,
luohuqu,龙园山庄，四房满5唯一，税少，朝南,380,龙园山庄-清水河,,132元/平,4室2厅,102.34平米,南,其他,高楼层(共8层),1998年建,板楼,,,,,,
luohuqu,华盛君荟名庭 大三房两厅 精装 适合住家,777,华盛君荟名庭-东门,,500元/平,3室2厅,101.5平米,东南,其他,高楼层(共28层),2012年建,板塔结合,,,,,,
luohuqu,经典家园 3室1厅 南,740,经典家园-地王,,800元/平,3室1厅,109平米,南,精装,28层,2002年建,板塔结合,,,,,,
luohuqu,红本在手，满五唯一，实用高，看小区，安静，急卖,364,金源大厦-春风路,,500元/平,3室1厅,94.5平米,南,其他,中楼层(共24层),1995年建,板塔结合,,,,,,
luohuqu,南向看翠竹山三房  光线视野好 满五年,973,百仕达乐湖-百仕达,,500元/平,4室2厅,142平米,东南,精装,中楼层(共32层),2008年建,塔楼,,,,,,
luohuqu,此房满五年，复式，上下4层，带天台花园,864,新丰大厦-百仕达,,900元/平,5室2厅,206平米,南,简装,高楼层(共28层),2003年建,板塔结合,,,,,,
luohuqu,小高层楼梯 采光好 通透 户型方正,329,东湖丽苑-百仕达,,300元/平,3室1厅,60.41平米,东南,简装,低楼层(共6层),1982年建,板楼,,,,,,
luohuqu,满五唯一，红本在手，南向看湖景，楼层好。精装修.,677,百仕达花园二期-百仕达,,900元/平,3室1厅,112.96平米,南,精装,中楼层(共9层),2000年建,塔楼,,,,,,
luohuqu,次新房 南北通精装三居室 满五唯一红本 车位足停车易,581,莲馨家园-莲塘,,000元/平,3室1厅,89.27平米,南,|,|,|,|,,,,,,
luohuqu,业主诚心卖...价格可以谈，....,366,金源大厦-春风路,,500元/平,3室1厅,95平米,西南,其他,高楼层(共24层),1995年建,板塔结合,,,,,,
luohuqu,新上精装大三房 满五年 楼梯低楼层 诚心出售,528,金盾花园-螺岭,,000元/平,3室2厅,96平米,南,其他,低楼层(共7层),1994年建,板塔结合,,,,,,
luohuqu,地铁口物业业主人好户型方正房子采光通风佳干净整洁,438,金福大厦-百仕达,,500元/平,3室1厅,74.8平米,南,简装,高楼层(共21层),1994年建,塔楼,,,,,,
luohuqu,龙园山庄 3室2厅 南,413,龙园山庄-清水河,,800元/平,3室2厅,103.55平米,南,其他,高楼层(共8层),1999年建,板楼,,,,,,
luohuqu,鸿基花园 3室1厅 东南,326,鸿基花园-布心,,000元/平,3室1厅,79.39平米,东南,精装,22层,1997年建,板楼,,,,,,
luohuqu,红本在手，满五唯一，光线视野好,307,阳光绿地家园-百仕达,,700元/平,2室1厅,51.39平米,西南,精装,高楼层(共27层),2007年建,板塔结合,,,,,,
luohuqu,万科物业 看山景 满五年 看房方便,429,山湖居一期-布心,,000元/平,3室1厅,80.87平米,北,精装,低楼层(共11层),2003年建,板塔结合,,,,,,
luohuqu,东门满五唯一，精装三房，户型方正使用率高，配套完善,183,世濠大厦-东门,,900元/平,3室1厅,39.77平米,南,其他,低楼层(共17层),2002年建,板塔结合,,,,,,
luohuqu,罗湖水贝太白路  深圳天河城  翠园东晓 业主自住,471,长富花园-布心,,200元/平,3室1厅,76.82平米,南,|,|,|,|,,,,,,
luohuqu,三房两厅，户型方正，业主诚心出售。,466,碧清园-银湖,,700元/平,3室2厅,86.61平米,南,简装,高楼层(共13层),1998年建,板塔结合,,,,,,
luohuqu,小区过马路就是万润万家，带三十平方花园，环境优美,595,鹏兴花园三期-莲塘,,500元/平,3室1厅,99.99平米,南,精装,低楼层(共11层),2002年建,板塔结合,,,,,,
luohuqu,采光通透格局好，中间楼层 视野宽阔,424,东湖大厦-黄贝岭,,100元/平,3室2厅,103平米,东南,简装,中楼层(共29层),1997年建,板塔结合,,,,,,
luohuqu,小区过马路就是万润万家，带三十平方花园，环境优美,595,鹏兴花园三期-莲塘,,500元/平,3室1厅,99.99平米,南,精装,低楼层(共11层),2002年建,板塔结合,,,,,,
luohuqu,华裕花园 三房一厅 ，红本在手，户型方正 诚心卖,478,华裕花园-螺岭,,000元/平,3室2厅,93.67平米,南,简装,中楼层(共32层),1994年建,板塔结合,,,,,,
luohuqu,店长推荐 东门次新房大三房出售厅出阳台看公园景观,549,天玺1号-东门,,100元/平,3室2厅,63平米,东,精装,高楼层(共32层),2015年建,板塔结合,,,,,,
luohuqu,满五年红本 螺岭 使用率高的户型 价格可以谈,520,华丽小区-螺岭,,415元/平,3室2厅,90.57平米,南,其他,高楼层(共5层),1983年建,板楼,,,,,,
luohuqu,满五年唯一 厅出阳台 无遮挡 高层采光通风好,681,华盛君荟名庭-东门,,500元/平,3室2厅,89平米,东北,精装,27层,2012年建,板塔结合,,,,,,
luohuqu,此房满五唯一，东南向，采光视野很棒，,361,金洲花园-布心,,563元/平,3室2厅,77.53平米,东南,其他,高楼层(共8层),2001年建,板塔结合,,,,,,
luohuqu,近地铁 户型方正 小高层大社区 配套完善 业主诚售,590,太白居-布心,,400元/平,3室2厅,116.9平米,南,其他,中楼层(共9层),1998年建,板塔结合,,,,,,
luohuqu,观山祥苑 3室2厅 南,480,观山祥苑-布心,,260元/平,3室2厅,81平米,南,精装,低楼层(共49层),2004年建,塔楼,,,,,,
luohuqu,满五唯一，户型好，采光好，通风，,426,旺业豪苑-东门,,400元/平,3室1厅,81.18平米,西,其他,高楼层(共33层),2003年建,塔楼,,,,,,
luohuqu,高层东湖景观。满五唯一，3+1，适合家庭用房,973,百仕达乐湖-百仕达,,500元/平,3室1厅,142.01平米,东北,精装,高楼层(共32层),2008年建,塔楼,,,,,,
luohuqu,春风路地铁口 精装3房 红本满5年 看房方便,384,金鼎大厦-春风路,,500元/平,3室1厅,76平米,东,其他,高楼层(共28层),2003年建,板塔结合,,,,,,
luohuqu,次新房，向西雍睦豪庭，3房2厅2卫，带7.4平大阳台,627,向西雍睦豪庭-春风路,,600元/平,3室1厅,89.97平米,南,毛坯,低楼层(共30层),2018年建,塔楼,,,,,,
luohuqu,满五唯一红本在手，格局方正，业主诚心卖，看房方便,880,兆鑫汇金广场-春风路,,767元/平,3室2厅,117.7平米,南,|,|,|,|,,,,,,
luohuqu,此房，满五年，无抵押，采光充足，装修保养不错,398,贝丽花园-翠竹,,280元/平,2室1厅,67.14平米,南,精装,高楼层(共6层),1981年建,板塔结合,,,,,,
luohuqu,此房满五唯一 红本在手 看房方便,360,东乐花园-百仕达,,000元/平,3室2厅,83.5平米,西北,其他,高楼层(共28层),1992年建,板塔结合,,,,,,
luohuqu,新港鸿花园，正规四房，精装修，适合居家自住,750,新港鸿花园-百仕达,,689元/平,4室2厅,145.1平米,西北,精装,高楼层(共28层),1999年建,板塔结合,,,,,,
luohuqu,此房格局方正，人车分流，满五年税费少，面积实用,581,鹏兴花园六期-莲塘,,500元/平,4室2厅,97.54平米,南,|,|,|,|,,,,,,
luohuqu,房子户型方正 居家环境比较舒服 陪读很不错的选择,630,怡泰大厦-黄贝岭,,400元/平,3室1厅,120.09平米,西南,其他,高楼层(共42层),2004年建,板塔结合,,,,,,
luohuqu,逸翠园二期 3室1厅 南,600,逸翠园二期-百仕达,,792元/平,3室1厅,97.1平米,南,简装,中楼层(共31层),2003年建,板塔结合,,,,,,
luohuqu,海富花园，交通方便，朝南采光和通风好，适合居家,382,海富花园-黄贝岭,,000元/平,3室1厅,84.71平米,西南,其他,低楼层(共32层),1991年建,板塔结合,,,,,,
luohuqu,70年产权  精装修 ，视野宽阔，采光充足，配套齐全,397,东安花园-百仕达,,400元/平,3室1厅,83.73平米,东南,精装,高楼层(共8层),1989年建,板塔结合,,,,,,
luohuqu,金色年华高楼层2房，满五年唯一，客厅带阳台视野开阔,391,金色年华家园-莲塘,,400元/平,2室1厅,61.58平米,南,精装,25层,2005年建,塔楼,,,,,,
luohuqu,业主诚心卖，满5不唯一，红本，税费少,543,景贝南小区-黄贝岭,,000元/平,3室1厅,96.82平米,南,其他,高楼层(共8层),1985年建,板塔结合,,,,,,
luohuqu,此房是满五唯一红本在手，房子使用率很高，诚心出,334,大塘垅小区-地王,,000元/平,3室2厅,69.44平米,南,|,|,|,|,,,,,,
luohuqu,此房满五不唯一，税费少，交易快，楼层佳采光好,419,桂花大厦-地王,,600元/平,3室1厅,98.16平米,南,|,|,|,|,,,,,,
luohuqu,满五红本 看房方便诚心出售 交通便利配套成熟,529,源兴居-洪湖,,900元/平,3室1厅,92.94平米,东,|,|,|,|,,,,,,
luohuqu,今日家园 顶楼复式 满五年。带顶楼大花园，视野景观好,518,今日家园-布心,,600元/平,4室1厅,80.09平米,南,其他,高楼层(共25层),2002年建,板塔结合,,,,,,
luohuqu,低楼层自住好房，满五红本唯一，即买即住,400,鹿丹村铁路小区-万象城,,463元/平,3室1厅,68.42平米,南,简装,低楼层(共8层),1994年建,板塔结合,,,,,,
luohuqu,红本在手，满五 高楼层，朝南向，采光好 看房方便,658,华丽园-翠竹,,100元/平,3室1厅,101平米,东南,简装,高楼层(共25层),1995年建,塔楼,,,,,,
luohuqu,9栋商品房，德系开发商装修 业主诚心出售,1028,中海天钻-万象城,,600元/平,3室2厅,120平米,南,|,|,|,|,,,,,,
luohuqu,海关大院 近罗湖口岸 满五年唯一 全新装修 店长推荐,322,海关宿舍一院-罗湖口岸,,000元/平,3室2厅,76.59平米,南,其他,高楼层(共6层),1988年建,板塔结合,,,,,,
luohuqu,花香满园四季如茵， 满五年房产证在手， 南向大阳台,596,鹏兴花园三期-莲塘,,500元/平,3室2厅,100.08平米,东南,其他,中楼层(共11层),2002年建,板塔结合,,,,,,
luohuqu,地铁口物业，满五年唯一，户型方正采光通风好，通透。,416,振华苑-莲塘,,300元/平,3室2厅,95.92平米,南,|,|,|,|,,,,,,
luohuqu,晒布地铁口，楼下就是东门步行街，红本满五，采光好,452,南海中心-东门,,400元/平,4室2厅,97.34平米,南,其他,高楼层(共29层),1995年建,塔楼,,,,,,
luohuqu,刚需3房，安静位置 东南向，价格实惠，税费少,398,今日家园-布心,,600元/平,3室2厅,61.51平米,东南,其他,中楼层(共25层),2002年建,板塔结合,,,,,,
luohuqu,小区中间栋数，安静正南向复式，带80平花园，满五唯一,1191,鹏兴花园二期-莲塘,,500元/平,5室3厅,200.11平米,南,精装,高楼层(共10层),1998年建,板楼,,,,,,
luohuqu,端头位三面采光，东南向自住保养好,423,金丽豪苑-翠竹,,300元/平,3室1厅,56.8平米,东,其他,高楼层(共30层),2000年建,板塔结合,,,,,,
luohuqu,满五唯一红本，楼梯低，居家安静,443,128大院-东门,,700元/平,2室1厅,67.37平米,南,其他,低楼层(共8层),1986年建,板楼,,,,,,
luohuqu,环岛丽园花园社区 满五年红本居家大三房,753,环岛丽园-螺岭,,800元/平,3室2厅,107.84平米,东,|,|,|,|,,,,,,
luohuqu,大面积顶楼，满五年，户型方正，采光好,880,阳光明居-布心,,900元/平,4室2厅,125.87平米,南,精装,高楼层(共12层),1999年建,板塔结合,,,,,,
luohuqu,房子自住装修好 价格可议诚心出售 3+1房适合大家庭,798,经典家园-地王,,496元/平,3室2厅,121.84平米,北,其他,28层,2002年建,板塔结合,,,,,,
luohuqu,新秀村南区两房内部空间灵活，居家装修业主诚心出售,335,新秀村南区-新秀,,000元/平,2室1厅,69.74平米,南,其他,高楼层(共8层),1998年建,板楼,,,,,,
luohuqu,万科桂苑花园社区，万科品牌大社区，户型方正,566,万科桂苑-地王,,300元/平,3室2厅,96.94平米,南,|,|,|,|,,,,,,
luohuqu,君逸华府 3室1厅 南 西,684,君逸华府-布心,,700元/平,3室1厅,98平米,南,|,|,|,|,,,,,,
luohuqu,急售 看一线湖景 满五 楼下地铁口 翠园三房 近指导价,382,峰景台大厦-黄贝岭,,300元/平,2室1厅,80.56平米,东北,其他,高楼层(共28层),1994年建,板塔结合,,,,,,
luohuqu,满五年 家庭唯一住房 南向 3，7号线距离500米,419,美思苑大厦-百仕达,,500元/平,3室1厅,84.5平米,南,简装,低楼层(共25层),1995年建,板塔结合,,,,,,
luohuqu,三房厅出阳台 精装修 拎包入住 满五 居家好房,390,卧龙阁-新秀,,500元/平,3室2厅,83.84平米,东南,其他,低楼层(共33层),2000年建,板塔结合,,,,,,
luohuqu,四季御园三房二卫南向满五出售，楼下2号线莲塘口岸,544,四季御园-莲塘,,300元/平,3室2厅,90.1平米,南,精装,高楼层(共44层),2015年建,塔楼,,,,,,
luohuqu,红本满五年 户型方正 厅出阳台 采光通风好 视野无遮挡,450,红岗东村-清水河,,898元/平,3室1厅,86.71平米,南,简装,高楼层(共7层),1986年建,板楼,,,,,,
luohuqu,此房是满五唯一，业主自己在住，看房提前约。,855,兰亭国际名园-莲塘,,100元/平,4室2厅,167.16平米,南,简装,高楼层(共50层),2011年建,塔楼,,,,,,
luohuqu,满五唯一户形方正实用朝南中间楼层,368,东乐花园-百仕达,,000元/平,3室2厅,85.47平米,南,其他,中楼层(共7层),1988年建,板塔结合,,,,,,
luohuqu,看花园 光线视野好 南向有阳光 红本满五唯一,593,百仕达花园二期-百仕达,,900元/平,3室1厅,98.97平米,东南,精装,高楼层(共18层),2000年建,塔楼,,,,,,
luohuqu,华润银湖蓝山高楼层三房，采光通风佳看笔架山公园全景,1124,华润银湖蓝山-银湖,,000元/平,3室2厅,117平米,东北,其他,高楼层(共36层),2017年建,板塔结合,,,,,,
luohuqu,高楼层 光线视野好 满五唯一 装修保养好,639,万事达名苑二期-百仕达,,000元/平,3室2厅,120.52平米,东北,精装,高楼层(共31层),2000年建,塔楼,,,,,,
luohuqu,大塘垅小区 3室1厅 南,337,大塘垅小区-地王,,000元/平,3室1厅,70.04平米,南,精装,高楼层(共8层),1994年建,板塔结合,,,,,,
luohuqu,低总价精装修正规三房近地铁莲塘站,490,仙桐馨苑-莲塘,,977元/平,3室1厅,86平米,南,精装,中楼层(共8层),1998年建,板楼,,,,,,
luohuqu,双地铁、新装修3房、即买即入住、价格实惠,394,云峰花园-春风路,,600元/平,3室1厅,102平米,东南,其他,33层,1997年建,塔楼,,,,,,
luohuqu,急售 看一线湖景 满五 楼下地铁口 翠园三房 近指导价,382,峰景台大厦-黄贝岭,,300元/平,2室1厅,80.56平米,东北,其他,高楼层(共28层),1994年建,板塔结合,,,,,,
luohuqu,低总价精装修正规三房近地铁莲塘站,490,仙桐馨苑-莲塘,,977元/平,3室1厅,86平米,南,精装,中楼层(共8层),1998年建,板楼,,,,,,
luohuqu,海丽大厦 3室1厅 东,388,海丽大厦-螺岭,,384元/平,3室1厅,75.51平米,东,其他,32层,1993年建,塔楼,,,,,,
luohuqu,新上好房，满五唯一，户型方正，电梯高层,570,金福大厦-百仕达,,500元/平,3室2厅,97.3平米,东南,其他,中楼层(共21层),1994年建,塔楼,,,,,,
luohuqu,满五唯一税费少，翠竹未占用，红本在手，接近指导价,518,怡泰大厦-黄贝岭,,400元/平,3室1厅,98.74平米,南,其他,低楼层(共42层),1995年建,板塔结合,,,,,,
luohuqu,双地铁、新装修3房、即买即入住、价格实惠,394,云峰花园-春风路,,600元/平,3室1厅,102平米,东南,其他,33层,1997年建,塔楼,,,,,,
luohuqu,满五唯一采光通透格局好楼层高视野好洪湖地铁站配套齐,563,深宝住宅区-翠竹,,700元/平,3室1厅,75.33平米,南,精装,7层,1990年建,板塔结合,,,,,,
luohuqu,70年产权实惠三房 格局分布合理 楼梯房很实用,337,东湖丽苑-百仕达,,300元/平,3室1厅,61.9平米,南,其他,低楼层(共6层),1982年建,板塔结合,,,,,,
luohuqu,满五唯一，户型方正，朝南楼层采光好 精装修 诚心出售,554,东门天下-东门,,200元/平,3室2厅,90.43平米,东南,精装,中楼层(共31层),2005年建,塔楼,,,,,,
luohuqu,满五唯一，红本在手，居家装修，业主诚心出售,487,万达丰大厦-螺岭,,600元/平,3室2厅,96.18平米,南,简装,中楼层(共31层),1998年建,板塔结合,,,,,,
luohuqu,满五年红本在手，精装大3房看房方便,775,合正锦园南区-莲塘,,000元/平,3室2厅,123平米,南,|,|,|,|,,,,,,
luohuqu,此房大3房满五唯一费用少，朝南通风采光好,441,龙园山庄-清水河,,800元/平,3室2厅,110.58平米,东南,其他,高楼层(共30层),2000年建,板楼,,,,,,
luohuqu,精装大三房，客厅主卧出阳台，满五年，中间楼层,444,泰和花园-布心,,200元/平,2室2厅,72.5平米,南,简装,中楼层(共8层),1997年建,板楼,,,,,,
luohuqu,小区南北通的三房  满五年唯一，有架空层  诚心卖,450,绿景山庄-布心,,100元/平,3室2厅,102平米,南,精装,低楼层(共8层),2000年建,板楼,,,,,,
luohuqu,此房满五红本，中间楼层，税费低，业主诚心出售,604,华丽东村-黄贝岭,,100元/平,3室1厅,122.89平米,南,|,|,|,|,,,,,,
luohuqu,海富花园，社区成熟，交通方便，适合居家大三房,382,海富花园-黄贝岭,,000元/平,3室2厅,84.71平米,西北,其他,中楼层(共32层),1991年建,板塔结合,,,,,,
luohuqu,满五红本、水贝中  心位置、公园旁、业主诚心出售,417,贝丽花园-翠竹,,000元/平,3室1厅,66.12平米,南,精装,中楼层(共7层),1990年建,板塔结合,,,,,,
luohuqu,罗湖口岸朝南两房，已改三房！居家舒适！,211,德兴大厦-罗湖口岸,,800元/平,3室1厅,45平米,南,其他,中楼层(共30层),2007年建,塔楼,,,,,,
luohuqu,此房业主诚心卖，户型实用格局好；配套成熟，生活便利,382,中山花园大厦-黄贝岭,,300元/平,3室1厅,86.16平米,西南,其他,高楼层(共33层),1995年建,板塔结合,,,,,,
luohuqu,近指导价，满五唯一，朝南，厅出阳台，诚心卖,400,宁水花园-黄贝岭,,383元/平,2室1厅,81平米,东,|,|,|,|,,,,,,
luohuqu,住家精装大三房，中山花园 翠园(未锁定)，诚心出售,477,中山花园大厦-黄贝岭,,300元/平,3室2厅,107.6平米,西南,精装,低楼层(共33层),1995年建,板塔结合,,,,,,
luohuqu,罗湖花园社区 靠山带泳池 满五年唯一 低楼层,446,绿景山庄-布心,,100元/平,3室2厅,101.09平米,南,简装,低楼层(共8层),1999年建,板楼,,,,,,
luohuqu,华丽园 精装三房 红本满五年 业主自住 看房方便,734,华丽园-翠竹,,100元/平,3室1厅,112.64平米,北,其他,中楼层(共25层),1995年建,塔楼,,,,,,
luohuqu,满五年，唯一住房，过户快，户型好，使用,719,翠景山庄-布心,,200元/平,4室2厅,152.23平米,东南,|,|,|,|,,,,,,
luohuqu,业主诚心卖，满五年唯一，红本在手！！！！！！！！！,438,同乐大厦-东门,,600元/平,3室1厅,105.28平米,东南,简装,中楼层(共30层),1995年建,板塔结合,,,,,,
luohuqu,满五唯一 刚需方正户型 住家装修 电梯房小区 管理好,477,华丽花园-螺岭,,800元/平,3室1厅,88.5平米,东南,其他,中楼层(共28层),1995年建,塔楼,,,,,,
